3.860811945642848464e+00,3.880420753192177052e+00,3.884434770853843144e+00,3.827609374494908678e+00,3.779371515053557395e+00,3.802991304347826507e+00,3.711771650234362063e+00,3.685161661548407519e+00,3.594255421191060673e+00,5.027765831582349243e+00,5.027714756748019376e+00,5.027855212542426955e+00,5.027382770324875239e+00,5.026452250686924472e+00,2.230285719323508165e+00,2.121045935025052565e+00,1.875849584906769563e+00,1.383510004848876651e+00,1.064999960490634390e+00,8.919811217068047693e-01
3.810359831408287157e+00,3.891555067076127639e+00,3.915958622919023746e+00,3.926144079880753424e+00,3.941835403983261710e+00,3.878671440116373326e+00,3.752023060976380719e+00,3.804771958799241904e+00,5.026918453649146024e+00,5.026744334895748345e+00,5.027064713402002560e+00,5.027663681913689508e+00,4.921502674341982519e+00,2.377152179300684676e+00,2.086925725047610314e+00,1.974184892075760311e+00,1.655958493615645732e+00,1.227333840751135163e+00,1.017471989655729825e+00,5.193391304347825255e-01
3.793611214581443125e+00,3.793951058671407139e+00,3.989205507148418928e+00,4.044319896557298399e+00,3.967196896718927501e+00,3.906562896395668005e+00,3.952006776672494670e+00,5.027561532245029774e+00,5.027050783901730213e+00,5.028314886051396648e+00,5.027675031876873923e+00,4.941789860460104045e+00,2.628213364940824803e+00,2.433726070793599483e+00,2.116477574843309117e+00,1.797407409801914380e+00,1.564598383707774376e+00,1.219450259504696543e+00,8.138990499793473665e-01,6.062174236301923758e-01
3.768447036590368615e+00,3.799945386955052573e+00,3.901457455956037101e+00,3.986287534795179610e+00,3.965511427186035665e+00,4.024885922094713742e+00,5.026627884273477065e+00,5.026918453649146024e+00,5.026846484564408968e+00,5.027714756748020264e+00,4.839146468401485990e+00,2.977928430580248254e+00,2.639227988303921801e+00,2.200211928236624814e+00,1.977423500888960906e+00,1.689807179276195281e+00,1.390608478187401742e+00,1.074880103442702461e+00,8.678227250686922911e-01,8.878162011255270603e-01
4.027885586403253448e+00,3.904885598836269622e+00,3.996411701955712825e+00,4.121545046064328588e+00,4.168812483653407952e+00,5.026723440645340268e+00,5.022709422983676397e+00,5.026846484564407191e+00,5.026187154884873998e+00,4.314311685792791451e+00,2.927006820753191629e+00,2.941985676712167486e+00,2.661468757071278279e+00,2.192601777921448392e+00,1.934792265307022197e+00,1.664181541942783227e+00,1.365598060449328965e+00,1.078193583319864590e+00,8.170926458703735573e-01,1.060905243003319676e+00
3.954043162462234751e+00,3.977163454163421541e+00,4.112325016971069225e+00,4.103078655963220633e+00,5.026844263919437950e+00,5.027408307742040172e+00,5.026693260061418478e+00,5.026233586552448784e+00,4.648056940505752799e+00,3.136158267334734351e+00,3.010386487796993915e+00,3.034985682461824208e+00,2.773348181671245971e+00,2.337143559075480770e+00,1.937680895425892835e+00,1.568107814151260104e+00,1.310010875538471398e+00,1.046210096438769277e+00,8.804382091482140238e-01,9.188307692307693397e-01
4.098675306784697270e+00,4.132628285113948863e+00,4.115364991110392445e+00,4.294688734443186995e+00,5.026999709067399458e+00,5.027844765417223805e+00,5.027714756748020264e+00,4.689905802489090725e+00,3.219342921374729549e+00,3.127626805584910574e+00,3.126031149183772229e+00,3.017128365928559930e+00,2.688992417793581780e+00,2.375692290286083530e+00,1.997196426524824542e+00,1.721886818402222019e+00,1.353544399547438326e+00,1.095105737837401172e+00,5.813151109268381855e-01,6.694991433651202861e-01
4.132048782185973934e+00,4.166184451268789779e+00,4.121131804222931017e+00,4.259447098755454242e+00,5.023781994504606274e+00,5.026098127209224664e+00,5.027015960151049789e+00,4.077365314368837979e+00,3.473456473250363441e+00,3.390905611472735171e+00,3.222883336027153600e+00,3.003721221916921813e+00,2.693636616365692404e+00,2.429247736456205953e+00,2.039096363342492335e+00,1.725306768672665081e+00,1.338495003170419473e+00,1.174124181527575805e+00,6.660033547043083813e-01,-6.282204622595886521e-04
4.212037865996941299e+00,4.164180924813025264e+00,4.139523387748504035e+00,4.382254216318674622e+00,5.027196347179570424e+00,5.027308479656759310e+00,5.026897559398740611e+00,3.932867946114222413e+00,3.409402956018892539e+00,3.255622304832713532e+00,3.214384927723627161e+00,3.024588129231542410e+00,2.659464069823823884e+00,2.445598132284539261e+00,2.034844383384515787e+00,1.706069568028334871e+00,1.412076159689672261e+00,1.215633060522797182e+00,9.490317116534670028e-01,1.316532788691832656e-01
4.198341952729669480e+00,4.277067916599320618e+00,4.211276565232084934e+00,4.254033166316470549e+00,5.027259726405806539e+00,5.026335736221109407e+00,5.026948634233070479e+00,4.169861839340552656e+00,3.302710980501638360e+00,3.222679036689833243e+00,3.084572684661386788e+00,2.944883012768708674e+00,2.687567997413932819e+00,2.400385811892971955e+00,2.040858445126878529e+00,1.736809956360110041e+00,1.464030874120222814e+00,1.136936027153709672e+00,8.297510792423996584e-01,7.114269391833317746e-01
